time,imsi,cellId,isServingCell?,RSRP(dBm),RSRQ(dB)
1.926,1,1,1,-69.162,-4.304
1.926,1,2,0,-73.760,-8.902
1.931,1,1,1,-69.163,-4.304
1.931,1,2,0,-73.759,-8.901
1.936,1,1,1,-69.164,-4.304
1.936,1,2,0,-73.759,-8.899
1.941,1,1,1,-69.164,-4.305
1.941,1,2,0,-73.758,-8.898
1.946,1,1,1,-69.165,-4.305
1.946,1,2,0,-73.757,-8.897
1.951,1,1,1,-69.166,-4.306
1.951,1,2,0,-73.756,-8.896
1.956,1,1,1,-69.167,-4.306
1.956,1,2,0,-73.755,-8.895
1.961,1,1,1,-69.167,-4.306
1.961,1,2,0,-73.754,-8.894
1.966,1,1,1,-69.168,-4.307
1.966,1,2,0,-73.754,-8.892
1.971,1,1,1,-69.169,-4.307
1.971,1,2,0,-73.753,-8.891
1.976,1,1,1,-69.170,-4.308
1.976,1,2,0,-73.752,-8.890
1.981,1,1,1,-69.170,-4.308
1.981,1,2,0,-73.751,-8.889
1.986,1,1,1,-69.171,-4.308
1.986,1,2,0,-73.750,-8.888
1.991,1,1,1,-69.172,-4.309
1.991,1,2,0,-73.750,-8.887
1.996,1,1,1,-69.173,-4.309
1.996,1,2,0,-73.749,-8.885
2.001,1,1,1,-69.173,-4.310
2.001,1,2,0,-73.748,-8.884
2.006,1,1,1,-69.174,-4.310
2.006,1,2,0,-73.747,-8.883
2.011,1,1,1,-69.175,-4.311
2.011,1,2,0,-73.746,-8.882
2.016,1,1,1,-69.176,-4.311
2.016,1,2,0,-73.745,-8.881
2.021,1,1,1,-69.176,-4.311
2.021,1,2,0,-73.745,-8.880
2.026,1,1,1,-69.177,-4.312
2.026,1,2,0,-73.744,-8.878
2.031,1,1,1,-69.178,-4.312
2.031,1,2,0,-73.743,-8.877
2.036,1,1,1,-69.179,-4.313
2.036,1,2,0,-73.742,-8.876
2.041,1,1,1,-69.179,-4.313
2.041,1,2,0,-73.741,-8.875
2.046,1,1,1,-69.180,-4.313
2.046,1,2,0,-73.740,-8.874
2.051,1,1,1,-69.181,-4.314
2.051,1,2,0,-73.740,-8.873
2.056,1,1,1,-69.182,-4.314
2.056,1,2,0,-73.739,-8.871
2.061,1,1,1,-69.182,-4.315
2.061,1,2,0,-73.738,-8.870
2.066,1,1,1,-69.183,-4.315
2.066,1,2,0,-73.737,-8.869
2.071,1,1,1,-69.184,-4.315
2.071,1,2,0,-73.736,-8.868
2.076,1,1,1,-69.185,-4.316
2.076,1,2,0,-73.735,-8.867
2.081,1,1,1,-69.185,-4.316
2.081,1,2,0,-73.735,-8.866
2.086,1,1,1,-69.186,-4.317
2.086,1,2,0,-73.734,-8.864
2.091,1,1,1,-69.187,-4.317
2.091,1,2,0,-73.733,-8.863
2.096,1,1,1,-69.188,-4.317
2.096,1,2,0,-73.732,-8.862
2.101,1,1,1,-69.188,-4.318
2.101,1,2,0,-73.731,-8.861
2.106,1,1,1,-69.189,-4.318
2.106,1,2,0,-73.730,-8.860
2.111,1,1,1,-69.190,-4.319
2.111,1,2,0,-73.730,-8.859
2.116,1,1,1,-69.191,-4.319
2.116,1,2,0,-73.729,-8.857
2.121,1,1,1,-69.191,-4.320
2.121,1,2,0,-73.728,-8.856
2.126,1,1,1,-69.192,-4.320
2.126,1,2,0,-73.727,-8.855
2.131,1,1,1,-69.193,-4.320
2.131,1,2,0,-73.726,-8.854
2.136,1,1,1,-69.194,-4.321
2.136,1,2,0,-73.726,-8.853
2.141,1,1,1,-69.194,-4.321
2.141,1,2,0,-73.725,-8.851
2.146,1,1,1,-69.195,-4.322
2.146,1,2,0,-73.724,-8.850
2.151,1,1,1,-69.196,-4.322
2.151,1,2,0,-73.723,-8.849
2.156,1,1,1,-69.197,-4.322
2.156,1,2,0,-73.722,-8.848
2.161,1,1,1,-69.197,-4.323
2.161,1,2,0,-73.721,-8.847
2.166,1,1,1,-69.198,-4.323
2.166,1,2,0,-73.721,-8.846
2.171,1,1,1,-69.199,-4.324
2.171,1,2,0,-73.720,-8.844
2.176,1,1,1,-69.200,-4.324
2.176,1,2,0,-73.719,-8.843
2.181,1,1,1,-69.200,-4.324
2.181,1,2,0,-73.718,-8.842
2.186,1,1,1,-69.201,-4.325
2.186,1,2,0,-73.717,-8.841
2.191,1,1,1,-69.202,-4.325
2.191,1,2,0,-73.716,-8.840
2.196,1,1,1,-69.203,-4.326
2.196,1,2,0,-73.716,-8.839
2.201,1,1,1,-69.203,-4.326
2.201,1,2,0,-73.715,-8.837
2.206,1,1,1,-69.204,-4.327
2.206,1,2,0,-73.714,-8.836
2.211,1,1,1,-69.205,-4.327
2.211,1,2,0,-73.713,-8.835
2.216,1,1,1,-69.206,-4.327
2.216,1,2,0,-73.712,-8.834
2.221,1,1,1,-69.206,-4.328
2.221,1,2,0,-73.711,-8.833
2.226,1,1,1,-69.207,-4.328
2.226,1,2,0,-73.711,-8.832
2.231,1,1,1,-69.208,-4.329
2.231,1,2,0,-73.710,-8.830
2.236,1,1,1,-69.209,-4.329
2.236,1,2,0,-73.709,-8.829
2.241,1,1,1,-69.210,-4.329
2.241,1,2,0,-73.708,-8.828
2.246,1,1,1,-69.210,-4.330
2.246,1,2,0,-73.707,-8.827
2.251,1,1,1,-69.211,-4.330
2.251,1,2,0,-73.706,-8.826
2.256,1,1,1,-69.212,-4.331
2.256,1,2,0,-73.706,-8.825
2.261,1,1,1,-69.213,-4.331
2.261,1,2,0,-73.705,-8.823
2.266,1,1,1,-69.213,-4.332
2.266,1,2,0,-73.704,-8.822
2.271,1,1,1,-69.214,-4.332
2.271,1,2,0,-73.703,-8.821
2.276,1,1,1,-69.215,-4.332
2.276,1,2,0,-73.702,-8.820
2.281,1,1,1,-69.216,-4.333
2.281,1,2,0,-73.701,-8.819
2.286,1,1,1,-69.216,-4.333
2.286,1,2,0,-73.701,-8.818
2.291,1,1,1,-69.217,-4.334
2.291,1,2,0,-73.700,-8.816
2.296,1,1,1,-69.218,-4.334
2.296,1,2,0,-73.699,-8.815
2.301,1,1,1,-69.219,-4.334
2.301,1,2,0,-73.698,-8.814
2.306,1,1,1,-69.219,-4.335
2.306,1,2,0,-73.697,-8.813
2.311,1,1,1,-69.220,-4.335
2.311,1,2,0,-73.697,-8.812
2.316,1,1,1,-69.221,-4.336
2.316,1,2,0,-73.696,-8.811
2.321,1,1,1,-69.222,-4.336
2.321,1,2,0,-73.695,-8.809
2.326,1,1,1,-69.222,-4.337
2.326,1,2,0,-73.694,-8.808
2.331,1,1,1,-69.223,-4.337
2.331,1,2,0,-73.693,-8.807
2.336,1,1,1,-69.224,-4.337
2.336,1,2,0,-73.692,-8.806
2.341,1,1,1,-69.225,-4.338
2.341,1,2,0,-73.692,-8.805
2.346,1,1,1,-69.225,-4.338
2.346,1,2,0,-73.691,-8.803
2.351,1,1,1,-69.226,-4.339
2.351,1,2,0,-73.690,-8.802
2.356,1,1,1,-69.227,-4.339
2.356,1,2,0,-73.689,-8.801
2.361,1,1,1,-69.228,-4.339
2.361,1,2,0,-73.688,-8.800
2.366,1,1,1,-69.228,-4.340
2.366,1,2,0,-73.687,-8.799
2.371,1,1,1,-69.229,-4.340
2.371,1,2,0,-73.687,-8.798
2.376,1,1,1,-69.230,-4.341
2.376,1,2,0,-73.686,-8.796
2.381,1,1,1,-69.231,-4.341
2.381,1,2,0,-73.685,-8.795
2.386,1,1,1,-69.232,-4.342
2.386,1,2,0,-73.684,-8.794
2.391,1,1,1,-69.232,-4.342
2.391,1,2,0,-73.683,-8.793
2.396,1,1,1,-69.233,-4.342
2.396,1,2,0,-73.682,-8.792
2.401,1,1,1,-69.234,-4.343
2.401,1,2,0,-73.682,-8.791
2.406,1,1,1,-69.235,-4.343
2.406,1,2,0,-73.681,-8.789
2.411,1,1,1,-69.235,-4.344
2.411,1,2,0,-73.680,-8.788
2.416,1,1,1,-69.236,-4.344
2.416,1,2,0,-73.679,-8.787
2.421,1,1,1,-69.237,-4.345
2.421,1,2,0,-73.678,-8.786
2.426,1,1,1,-69.238,-4.345
2.426,1,2,0,-73.677,-8.785
2.431,1,1,1,-69.238,-4.345
2.431,1,2,0,-73.677,-8.784
2.436,1,1,1,-69.239,-4.346
2.436,1,2,0,-73.676,-8.782
2.441,1,1,1,-69.240,-4.346
2.441,1,2,0,-73.675,-8.781
2.446,1,1,1,-69.241,-4.347
2.446,1,2,0,-73.674,-8.780
2.451,1,1,1,-69.241,-4.347
2.451,1,2,0,-73.673,-8.779
2.456,1,1,1,-69.242,-4.347
2.456,1,2,0,-73.672,-8.778
2.461,1,1,1,-69.243,-4.348
2.461,1,2,0,-73.672,-8.777
2.466,1,1,1,-69.244,-4.348
2.466,1,2,0,-73.671,-8.775
2.471,1,1,1,-69.245,-4.349
2.471,1,2,0,-73.670,-8.774
2.476,1,1,1,-69.245,-4.349
2.476,1,2,0,-73.669,-8.773
2.481,1,1,1,-69.246,-4.350
2.481,1,2,0,-73.668,-8.772
2.486,1,1,1,-69.247,-4.350
2.486,1,2,0,-73.667,-8.771
2.491,1,1,1,-69.248,-4.350
2.491,1,2,0,-73.667,-8.769
2.496,1,1,1,-69.248,-4.351
2.496,1,2,0,-73.666,-8.768
2.501,1,1,1,-69.249,-4.351
2.501,1,2,0,-73.665,-8.767
2.506,1,1,1,-69.250,-4.352
2.506,1,2,0,-73.664,-8.766
2.511,1,1,1,-69.251,-4.352
2.511,1,2,0,-73.663,-8.765
2.516,1,1,1,-69.251,-4.353
2.516,1,2,0,-73.662,-8.764
2.521,1,1,1,-69.252,-4.353
2.521,1,2,0,-73.662,-8.762
2.526,1,1,1,-69.253,-4.353
2.526,1,2,0,-73.661,-8.761
2.531,1,1,1,-69.254,-4.354
2.531,1,2,0,-73.660,-8.760
2.536,1,1,1,-69.254,-4.354
2.536,1,2,0,-73.659,-8.759
2.541,1,1,1,-69.255,-4.355
2.541,1,2,0,-73.658,-8.758
2.546,1,1,1,-69.256,-4.355
2.546,1,2,0,-73.657,-8.757
2.551,1,1,1,-69.257,-4.356
2.551,1,2,0,-73.657,-8.755
2.556,1,1,1,-69.258,-4.356
2.556,1,2,0,-73.656,-8.754
2.561,1,1,1,-69.258,-4.356
2.561,1,2,0,-73.655,-8.753
2.566,1,1,1,-69.259,-4.357
2.566,1,2,0,-73.654,-8.752
2.571,1,1,1,-69.260,-4.357
2.571,1,2,0,-73.653,-8.751
2.576,1,1,1,-69.261,-4.358
2.576,1,2,0,-73.652,-8.750
2.581,1,1,1,-69.261,-4.358
2.581,1,2,0,-73.652,-8.748
2.586,1,1,1,-69.262,-4.359
2.586,1,2,0,-73.651,-8.747
2.591,1,1,1,-69.263,-4.359
2.591,1,2,0,-73.650,-8.746
2.596,1,1,1,-69.264,-4.359
2.596,1,2,0,-73.649,-8.745
2.601,1,1,1,-69.264,-4.360
2.601,1,2,0,-73.648,-8.744
2.606,1,1,1,-69.265,-4.360
2.606,1,2,0,-73.647,-8.742
2.611,1,1,1,-69.266,-4.361
2.611,1,2,0,-73.647,-8.741
2.616,1,1,1,-69.267,-4.361
2.616,1,2,0,-73.646,-8.740
2.621,1,1,1,-69.268,-4.362
2.621,1,2,0,-73.645,-8.739
2.626,1,1,1,-69.268,-4.362
2.626,1,2,0,-73.644,-8.738
2.631,1,1,1,-69.269,-4.362
2.631,1,2,0,-73.643,-8.737
2.636,1,1,1,-69.270,-4.363
2.636,1,2,0,-73.642,-8.735
2.641,1,1,1,-69.271,-4.363
2.641,1,2,0,-73.642,-8.734
2.646,1,1,1,-69.271,-4.364
2.646,1,2,0,-73.641,-8.733
2.651,1,1,1,-69.272,-4.364
2.651,1,2,0,-73.640,-8.732
2.656,1,1,1,-69.273,-4.365
2.656,1,2,0,-73.639,-8.731
2.661,1,1,1,-69.274,-4.365
2.661,1,2,0,-73.638,-8.730
2.666,1,1,1,-69.274,-4.365
2.666,1,2,0,-73.637,-8.728
2.671,1,1,1,-69.275,-4.366
2.671,1,2,0,-73.637,-8.727
2.676,1,1,1,-69.276,-4.366
2.676,1,2,0,-73.636,-8.726
2.681,1,1,1,-69.277,-4.367
2.681,1,2,0,-73.635,-8.725
2.686,1,1,1,-69.278,-4.367
2.686,1,2,0,-73.634,-8.724
2.691,1,1,1,-69.278,-4.368
2.691,1,2,0,-73.633,-8.723
2.696,1,1,1,-69.279,-4.368
2.696,1,2,0,-73.632,-8.721
2.701,1,1,1,-69.280,-4.368
2.701,1,2,0,-73.632,-8.720
2.706,1,1,1,-69.281,-4.369
2.706,1,2,0,-73.631,-8.719
2.711,1,1,1,-69.281,-4.369
2.711,1,2,0,-73.630,-8.718
2.716,1,1,1,-69.282,-4.370
2.716,1,2,0,-73.629,-8.717
2.721,1,1,1,-69.283,-4.370
2.721,1,2,0,-73.628,-8.715
2.726,1,1,1,-69.284,-4.371
2.726,1,2,0,-73.627,-8.714
2.731,1,1,1,-69.285,-4.371
2.731,1,2,0,-73.627,-8.713
2.736,1,1,1,-69.285,-4.371
2.736,1,2,0,-73.626,-8.712
2.741,1,1,1,-69.286,-4.372
2.741,1,2,0,-73.625,-8.711
2.746,1,1,1,-69.287,-4.372
2.746,1,2,0,-73.624,-8.710
2.751,1,1,1,-69.288,-4.373
2.751,1,2,0,-73.623,-8.708
2.756,1,1,1,-69.288,-4.373
2.756,1,2,0,-73.622,-8.707
2.761,1,1,1,-69.289,-4.374
2.761,1,2,0,-73.622,-8.706
2.766,1,1,1,-69.290,-4.374
2.766,1,2,0,-73.621,-8.705
2.771,1,1,1,-69.291,-4.374
2.771,1,2,0,-73.620,-8.704
2.776,1,1,1,-69.292,-4.375
2.776,1,2,0,-73.619,-8.703
2.781,1,1,1,-69.292,-4.375
2.781,1,2,0,-73.618,-8.701
2.786,1,1,1,-69.293,-4.376
2.786,1,2,0,-73.617,-8.700
2.791,1,1,1,-69.294,-4.376
2.791,1,2,0,-73.617,-8.699
2.796,1,1,1,-69.295,-4.377
2.796,1,2,0,-73.616,-8.698
2.801,1,1,1,-69.295,-4.377
2.801,1,2,0,-73.615,-8.697
2.806,1,1,1,-69.296,-4.378
2.806,1,2,0,-73.614,-8.695
2.811,1,1,1,-69.297,-4.378
2.811,1,2,0,-73.613,-8.694
2.816,1,1,1,-69.298,-4.378
2.816,1,2,0,-73.612,-8.693
2.821,1,1,1,-69.298,-4.379
2.821,1,2,0,-73.612,-8.692
2.826,1,1,1,-69.299,-4.379
2.826,1,2,0,-73.611,-8.691
2.831,1,1,1,-69.300,-4.380
2.831,1,2,0,-73.610,-8.690
2.836,1,1,1,-69.301,-4.380
2.836,1,2,0,-73.609,-8.688
2.841,1,1,1,-69.302,-4.381
2.841,1,2,0,-73.608,-8.687
2.846,1,1,1,-69.302,-4.381
2.846,1,2,0,-73.607,-8.686
2.851,1,1,1,-69.303,-4.381
2.851,1,2,0,-73.607,-8.685
2.856,1,1,1,-69.304,-4.382
2.856,1,2,0,-73.606,-8.684
2.861,1,1,1,-69.305,-4.382
2.861,1,2,0,-73.605,-8.683
2.866,1,1,1,-69.305,-4.383
2.866,1,2,0,-73.604,-8.681
2.871,1,1,1,-69.306,-4.383
2.871,1,2,0,-73.603,-8.680
2.876,1,1,1,-69.307,-4.384
2.876,1,2,0,-73.602,-8.679
2.881,1,1,1,-69.308,-4.384
2.881,1,2,0,-73.602,-8.678
2.886,1,1,1,-69.309,-4.385
2.886,1,2,0,-73.601,-8.677
2.891,1,1,1,-69.309,-4.385
2.891,1,2,0,-73.600,-8.675
2.896,1,1,1,-69.310,-4.385
2.896,1,2,0,-73.599,-8.674
2.901,1,1,1,-69.311,-4.386
2.901,1,2,0,-73.598,-8.673
2.906,1,1,1,-69.312,-4.386
2.906,1,2,0,-73.597,-8.672
2.911,1,1,1,-69.313,-4.387
2.911,1,2,0,-73.597,-8.671
2.916,1,1,1,-69.313,-4.387
2.916,1,2,0,-73.596,-8.670
2.921,1,1,1,-69.314,-4.388
2.921,1,2,0,-73.595,-8.668
2.926,1,1,1,-69.315,-4.388
2.926,1,2,0,-73.594,-8.667
2.931,1,1,1,-69.316,-4.388
2.931,1,2,0,-73.593,-8.666
2.936,1,1,1,-69.316,-4.389
2.936,1,2,0,-73.592,-8.665
2.941,1,1,1,-69.317,-4.389
2.941,1,2,0,-73.592,-8.664
2.946,1,1,1,-69.318,-4.390
2.946,1,2,0,-73.591,-8.663
2.951,1,1,1,-69.319,-4.390
2.951,1,2,0,-73.590,-8.661
2.956,1,1,1,-69.320,-4.391
2.956,1,2,0,-73.589,-8.660
2.961,1,1,1,-69.320,-4.391
2.961,1,2,0,-73.588,-8.659
2.966,1,1,1,-69.321,-4.392
2.966,1,2,0,-73.587,-8.658
2.971,1,1,1,-69.322,-4.392
2.971,1,2,0,-73.587,-8.657
2.976,1,1,1,-69.323,-4.392
2.976,1,2,0,-73.586,-8.655
2.981,1,1,1,-69.323,-4.393
2.981,1,2,0,-73.585,-8.654
2.986,1,1,1,-69.324,-4.393
2.986,1,2,0,-73.584,-8.653
2.991,1,1,1,-69.325,-4.394
2.991,1,2,0,-73.583,-8.652
2.996,1,1,1,-69.326,-4.394
2.996,1,2,0,-73.582,-8.651
3.001,1,1,1,-69.327,-4.395
3.001,1,2,0,-73.582,-8.650
3.006,1,1,1,-69.327,-4.395
3.006,1,2,0,-73.581,-8.648
3.011,1,1,1,-69.328,-4.396
3.011,1,2,0,-73.580,-8.647
3.016,1,1,1,-69.329,-4.396
3.016,1,2,0,-73.579,-8.646
3.021,1,1,1,-69.330,-4.396
3.021,1,2,0,-73.578,-8.645
3.026,1,1,1,-69.330,-4.397
3.026,1,2,0,-73.577,-8.644
3.031,1,1,1,-69.331,-4.397
3.031,1,2,0,-73.577,-8.643
3.036,1,1,1,-69.332,-4.398
3.036,1,2,0,-73.576,-8.641
3.041,1,1,1,-69.333,-4.398
3.041,1,2,0,-73.575,-8.640
3.046,1,1,1,-69.334,-4.399
3.046,1,2,0,-73.574,-8.639
3.051,1,1,1,-69.334,-4.399
3.051,1,2,0,-73.573,-8.638
3.056,1,1,1,-69.335,-4.399
3.056,1,2,0,-73.572,-8.637
3.061,1,1,1,-69.336,-4.400
3.061,1,2,0,-73.572,-8.635
3.066,1,1,1,-69.337,-4.400
3.066,1,2,0,-73.571,-8.634
3.071,1,1,1,-69.338,-4.401
3.071,1,2,0,-73.570,-8.633
3.076,1,1,1,-69.338,-4.401
3.076,1,2,0,-73.569,-8.632
3.081,1,1,1,-69.339,-4.402
3.081,1,2,0,-73.568,-8.631
3.086,1,1,1,-69.340,-4.402
3.086,1,2,0,-73.567,-8.630
3.091,1,1,1,-69.341,-4.403
3.091,1,2,0,-73.566,-8.628
3.096,1,1,1,-69.341,-4.403
3.096,1,2,0,-73.566,-8.627
3.101,1,1,1,-69.342,-4.403
3.101,1,2,0,-73.565,-8.626
3.106,1,1,1,-69.343,-4.404
3.106,1,2,0,-73.564,-8.625
3.111,1,1,1,-69.344,-4.404
3.111,1,2,0,-73.563,-8.624
3.116,1,1,1,-69.345,-4.405
3.116,1,2,0,-73.562,-8.623
3.121,1,1,1,-69.345,-4.405
3.121,1,2,0,-73.561,-8.621
3.126,1,1,1,-69.346,-4.406
3.126,1,2,0,-73.561,-8.620
3.131,1,1,1,-69.347,-4.406
3.131,1,2,0,-73.560,-8.619
3.136,1,1,1,-69.348,-4.407
3.136,1,2,0,-73.559,-8.618
3.141,1,1,1,-69.349,-4.407
3.141,1,2,0,-73.558,-8.617
3.146,1,1,1,-69.349,-4.408
3.146,1,2,0,-73.557,-8.615
3.151,1,1,1,-69.350,-4.408
3.151,1,2,0,-73.556,-8.614
3.156,1,1,1,-69.351,-4.408
3.156,1,2,0,-73.556,-8.613
3.161,1,1,1,-69.352,-4.409
3.161,1,2,0,-73.555,-8.612
3.166,1,1,1,-69.352,-4.409
3.166,1,2,0,-73.554,-8.611
3.171,1,1,1,-69.353,-4.410
3.171,1,2,0,-73.553,-8.610
3.176,1,1,1,-69.354,-4.410
3.176,1,2,0,-73.552,-8.608
3.181,1,1,1,-69.355,-4.411
3.181,1,2,0,-73.551,-8.607
3.186,1,1,1,-69.356,-4.411
3.186,1,2,0,-73.551,-8.606
3.191,1,1,1,-69.356,-4.412
3.191,1,2,0,-73.550,-8.605
3.196,1,1,1,-69.357,-4.412
3.196,1,2,0,-73.549,-8.604
3.201,1,1,1,-69.358,-4.412
3.201,1,2,0,-73.548,-8.602
3.206,1,1,1,-69.359,-4.413
3.206,1,2,0,-73.547,-8.601
3.211,1,1,1,-69.360,-4.413
3.211,1,2,0,-73.546,-8.600
3.216,1,1,1,-69.360,-4.414
3.216,1,2,0,-73.546,-8.599
3.221,1,1,1,-69.361,-4.414
3.221,1,2,0,-73.545,-8.598
3.226,1,1,1,-69.362,-4.415
3.226,1,2,0,-73.544,-8.597
3.231,1,1,1,-69.363,-4.415
3.231,1,2,0,-73.543,-8.595
3.236,1,1,1,-69.364,-4.416
3.236,1,2,0,-73.542,-8.594
3.241,1,1,1,-69.364,-4.416
3.241,1,2,0,-73.541,-8.593
3.246,1,1,1,-69.365,-4.416
3.246,1,2,0,-73.541,-8.592
3.251,1,1,1,-69.366,-4.417
3.251,1,2,0,-73.540,-8.591
3.256,1,1,1,-69.367,-4.417
3.256,1,2,0,-73.539,-8.590
3.261,1,1,1,-69.367,-4.418
3.261,1,2,0,-73.538,-8.588
3.266,1,1,1,-69.368,-4.418
3.266,1,2,0,-73.537,-8.587
3.271,1,1,1,-69.369,-4.419
3.271,1,2,0,-73.536,-8.586
3.276,1,1,1,-69.370,-4.419
3.276,1,2,0,-73.535,-8.585
3.281,1,1,1,-69.371,-4.420
3.281,1,2,0,-73.535,-8.584
3.286,1,1,1,-69.371,-4.420
3.286,1,2,0,-73.534,-8.582
3.291,1,1,1,-69.372,-4.421
3.291,1,2,0,-73.533,-8.581
3.296,1,1,1,-69.373,-4.421
3.296,1,2,0,-73.532,-8.580
3.301,1,1,1,-69.374,-4.421
3.301,1,2,0,-73.531,-8.579
3.306,1,1,1,-69.375,-4.422
3.306,1,2,0,-73.530,-8.578
3.311,1,1,1,-69.375,-4.422
3.311,1,2,0,-73.530,-8.577
3.316,1,1,1,-69.376,-4.423
3.316,1,2,0,-73.529,-8.575
3.321,1,1,1,-69.377,-4.423
3.321,1,2,0,-73.528,-8.574
3.326,1,1,1,-69.378,-4.424
3.326,1,2,0,-73.527,-8.573
3.331,1,1,1,-69.379,-4.424
3.331,1,2,0,-73.526,-8.572
3.336,1,1,1,-69.379,-4.425
3.336,1,2,0,-73.525,-8.571
3.341,1,1,1,-69.380,-4.425
3.341,1,2,0,-73.525,-8.569
3.346,1,1,1,-69.381,-4.426
3.346,1,2,0,-73.524,-8.568
3.351,1,1,1,-69.382,-4.426
3.351,1,2,0,-73.523,-8.567
3.356,1,1,1,-69.383,-4.426
3.356,1,2,0,-73.522,-8.566
3.361,1,1,1,-69.383,-4.427
3.361,1,2,0,-73.521,-8.565
3.366,1,1,1,-69.384,-4.427
3.366,1,2,0,-73.520,-8.564
3.371,1,1,1,-69.385,-4.428
3.371,1,2,0,-73.520,-8.562
3.376,1,1,1,-69.386,-4.428
3.376,1,2,0,-73.519,-8.561
3.381,1,1,1,-69.387,-4.429
3.381,1,2,0,-73.518,-8.560
3.386,1,1,1,-69.387,-4.429
3.386,1,2,0,-73.517,-8.559
3.391,1,1,1,-69.388,-4.430
3.391,1,2,0,-73.516,-8.558
3.396,1,1,1,-69.389,-4.430
3.396,1,2,0,-73.515,-8.557
3.401,1,1,1,-69.390,-4.431
3.401,1,2,0,-73.514,-8.555
3.406,1,1,1,-69.390,-4.431
3.406,1,2,0,-73.514,-8.554
3.411,1,1,1,-69.391,-4.431
3.411,1,2,0,-73.513,-8.553
3.416,1,1,1,-69.392,-4.432
3.416,1,2,0,-73.512,-8.552
3.421,1,1,1,-69.393,-4.432
3.421,1,2,0,-73.511,-8.551
3.426,1,1,1,-69.394,-4.433
3.426,1,2,0,-73.510,-8.549
3.431,1,1,1,-69.394,-4.433
3.431,1,2,0,-73.509,-8.548
3.436,1,1,1,-69.395,-4.434
3.436,1,2,0,-73.509,-8.547
3.441,1,1,1,-69.396,-4.434
3.441,1,2,0,-73.508,-8.546
3.446,1,1,1,-69.397,-4.435
3.446,1,2,0,-73.507,-8.545
3.451,1,1,1,-69.398,-4.435
3.451,1,2,0,-73.506,-8.544
3.456,1,1,1,-69.398,-4.436
3.456,1,2,0,-73.505,-8.542
3.461,1,1,1,-69.399,-4.436
3.461,1,2,0,-73.504,-8.541
3.466,1,1,1,-69.400,-4.436
3.466,1,2,0,-73.504,-8.540
3.471,1,1,1,-69.401,-4.437
3.471,1,2,0,-73.503,-8.539
3.476,1,1,1,-69.402,-4.437
3.476,1,2,0,-73.502,-8.538
3.481,1,1,1,-69.402,-4.438
3.481,1,2,0,-73.501,-8.536
3.486,1,1,1,-69.403,-4.438
3.486,1,2,0,-73.500,-8.535
3.491,1,1,1,-69.404,-4.439
3.491,1,2,0,-73.499,-8.534
3.496,1,1,1,-69.405,-4.439
3.496,1,2,0,-73.499,-8.533
3.501,1,1,1,-69.406,-4.440
3.501,1,2,0,-73.498,-8.532
3.506,1,1,1,-69.406,-4.440
3.506,1,2,0,-73.497,-8.531
3.511,1,1,1,-69.407,-4.441
3.511,1,2,0,-73.496,-8.529
3.516,1,1,1,-69.408,-4.441
3.516,1,2,0,-73.495,-8.528
3.521,1,1,1,-69.409,-4.442
3.521,1,2,0,-73.494,-8.527
3.526,1,1,1,-69.410,-4.442
3.526,1,2,0,-73.493,-8.526
3.531,1,1,1,-69.410,-4.442
3.531,1,2,0,-73.493,-8.525
3.536,1,1,1,-69.411,-4.443
3.536,1,2,0,-73.492,-8.523
3.541,1,1,1,-69.412,-4.443
3.541,1,2,0,-73.491,-8.522
3.546,1,1,1,-69.413,-4.444
3.546,1,2,0,-73.490,-8.521
3.551,1,1,1,-69.414,-4.444
3.551,1,2,0,-73.489,-8.520
3.556,1,1,1,-69.414,-4.445
3.556,1,2,0,-73.488,-8.519
3.561,1,1,1,-69.415,-4.445
3.561,1,2,0,-73.488,-8.518
3.566,1,1,1,-69.416,-4.446
3.566,1,2,0,-73.487,-8.516
3.571,1,1,1,-69.417,-4.446
3.571,1,2,0,-73.486,-8.515
3.576,1,1,1,-69.418,-4.447
3.576,1,2,0,-73.485,-8.514
3.581,1,1,1,-69.418,-4.447
3.581,1,2,0,-73.484,-8.513
3.586,1,1,1,-69.419,-4.448
3.586,1,2,0,-73.483,-8.512
3.591,1,1,1,-69.420,-4.448
3.591,1,2,0,-73.483,-8.511
3.596,1,1,1,-69.421,-4.448
3.596,1,2,0,-73.482,-8.509
3.601,1,1,1,-69.422,-4.449
3.601,1,2,0,-73.481,-8.508
3.606,1,1,1,-69.422,-4.449
3.606,1,2,0,-73.480,-8.507
3.611,1,1,1,-69.423,-4.450
3.611,1,2,0,-73.479,-8.506
3.616,1,1,1,-69.424,-4.450
3.616,1,2,0,-73.478,-8.505
3.621,1,1,1,-69.425,-4.451
3.621,1,2,0,-73.477,-8.503
3.626,1,1,1,-69.426,-4.451
3.626,1,2,0,-73.477,-8.502
3.631,1,1,1,-69.426,-4.452
3.631,1,2,0,-73.476,-8.501
3.636,1,1,1,-69.427,-4.452
3.636,1,2,0,-73.475,-8.500
3.641,1,1,1,-69.428,-4.453
3.641,1,2,0,-73.474,-8.499
3.646,1,1,1,-69.429,-4.453
3.646,1,2,0,-73.473,-8.498
3.651,1,1,1,-69.430,-4.454
3.651,1,2,0,-73.472,-8.496
3.656,1,1,1,-69.430,-4.454
3.656,1,2,0,-73.472,-8.495
3.661,1,1,1,-69.431,-4.455
3.661,1,2,0,-73.471,-8.494
3.666,1,1,1,-69.432,-4.455
3.666,1,2,0,-73.470,-8.493
